Binder Name,Binder Type,Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,Added
Lorwyn Blight Curse,deck,Vernal Fen,ECC,Lorwyn Eclipsed Commander,63,normal,rare,1,110548,82253d45-587b-48a9-b6dc-e372f9adb2a6,0.7,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Lorwyn Blight Curse,deck,Village Pillagers,ECC,Lorwyn Eclipsed Commander,14,normal,rare,1,110580,a1e34ec4-6a85-4e22-9be9-f27dda5752d6,0.39,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Lorwyn Blight Curse,deck,"Vraska, Betrayal's Sting",ECC,Lorwyn Eclipsed Commander,88,normal,mythic,1,110577,9f1fa1c5-ff87-4bbc-89aa-dbebc91eada0,0.82,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Lorwyn Blight Curse,deck,Wickerbough Elder,ECC,Lorwyn Eclipsed Commander,118,normal,common,1,110551,83e0b855-0259-4229-a6b9-d0faaf225355,0.24,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Lorwyn Blight Curse,deck,Wickersmith's Tools,ECC,Lorwyn Eclipsed Commander,21,normal,rare,1,110476,3758af07-68ed-42da-8a13-ec321e7cd06e,0.22,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Lorwyn Blight Curse,deck,Woodland Cemetery,ECC,Lorwyn Eclipsed Commander,176,normal,rare,1,110436,0c20aa48-58a0-4dee-970f-ba1292affa28,0.4,false,false,near_mint,en,USD,2026-05-16T21:20:44.362Z
Grind,deck,Mountain,FIN,Final Fantasy,304,normal,common,1,105719,d061b9a8-e95d-48ec-a1c9-337433b62dfc,0.19,false,false,near_mint,en,USD,2026-04-26T21:53:16.862Z
Grind,deck,Swamp,SOS,Secrets of Strixhaven,269,normal,common,1,111786,1797d5c7-d3fa-4184-85ae-46db14ddf523,0.5,false,false,near_mint,en,USD,2026-05-06T02:52:00.127Z
Grind,deck,Swamp,ECL,Lorwyn Eclipsed,276,foil,common,1,110295,0cf904da-496c-4d88-a62b-c736ba895078,0.36,false,false,near_mint,en,USD,2026-05-11T00:14:44.418Z
Grind,deck,Fatal Push,FCA,Final Fantasy: Through the Ages,9,normal,uncommon,1,106425,2430f223-edb2-402b-a85b-5d328323992d,0.56,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Blackcleave Cliffs,ONE,Phyrexia: All Will Be One,248,foil,rare,2,78410,1441fba4-fe06-4b5f-a103-aa6cf59a3859,2.08,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Dauthi Voidwalker,MH2,Modern Horizons 2,450,foil,rare,2,59463,29632951-3c3d-478c-8c5a-9a34f30a5c28,8.58,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Dragonskull Summit,FIC,Final Fantasy Commander,387,foil,rare,1,105908,44f78cab-06d4-4786-987f-4d0d15654fd5,2.95,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,NEO,Kamigawa: Neon Dynasty,141,foil,rare,2,66508,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,8.44,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Inquisition of Kozilek,2X2,Double Masters 2022,355,foil,uncommon,1,70246,599cf02f-47a1-47b4-b67e-8f27fa65c151,0.4,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Inquisition of Kozilek,STA,Strixhaven Mystical Archive,31,normal,rare,1,58333,d47df2c2-437d-4b8e-82cc-1707e3efd5b5,0.6,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Kolaghan's Command,2X2,Double Masters 2022,239,foil,rare,2,70409,a0dab027-a475-481b-b012-b6a76e21e494,0.93,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,"Kroxa, Titan of Death's Hunger",MUL,Multiverse Legends,49,foil,mythic,2,81232,cf9bf8c4-f977-449b-8d16-539060b40777,3.25,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,"Kroxa, Titan of Death's Hunger",THB,Theros Beyond Death,221,foil,mythic,1,46841,cee0459b-9aac-4d2f-abe4-4d5fedde7eb8,2.59,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Lightning Bolt,2X2,Double Masters 2022,361,foil,uncommon,1,70489,c8c8390f-4072-454f-8dc4-174919187a47,2.26,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Lightning Bolt,2X2,Double Masters 2022,117,foil,uncommon,1,70600,f29ba16f-c8fb-42fe-aabf-87089cb214a7,1.32,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Lightning Bolt,CLB,Commander Legends: Battle for Baldur's Gate,187,foil,common,1,67522,ae5f9fb1-5a55-4db3-98a1-2628e3598c18,2.28,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Marsh Flats,ZEN,Zendikar,219,normal,rare,2,22405,45026d57-0324-4312-8b86-2e7d4f581ee9,30.53,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Seasoned Pyromancer,2X2,Double Masters 2022,363,foil,mythic,2,70071,14da7322-924c-4018-a38a-89f4ea85d435,12.96,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Thoughtseize,OTP,Breaking News,20,foil,mythic,4,91806,5e85d5db-ced3-406d-90d2-e506a9332468,7.2,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,"Tourach, Dread Cantor",MH2,Modern Horizons 2,402,etched,mythic,2,59476,2e7caf6c-9f5b-45c4-99ab-2968c3d574e9,1.21,false,false,near_mint,en,USD,2026-05-19T23:55:48.241Z
Grind,deck,Swamp,LTR,The Lord of the Rings: Tales of Middle-earth,277,foil,common,1,83535,d412d727-4fe8-4c21-a2cb-609395935dd8,1.48,false,false,near_mint,en,USD,2026-05-20T17:03:40.209Z
Grind,deck,Mountain,LTR,The Lord of the Rings: Tales of Middle-earth,279,foil,common,1,83395,af1b83d9-078b-44dc-a118-4659201f4854,0.63,false,false,near_mint,en,USD,2026-05-20T17:03:40.345Z
Grind,deck,Mountain,FIN,Final Fantasy,303,normal,common,1,105679,a18ef64b-a9de-4548-b4d5-168758442db7,0.25,false,false,near_mint,en,USD,2026-05-20T19:40:25.625Z
Grind,deck,Swamp,FIN,Final Fantasy,302,foil,common,1,105546,08ec1e4f-e284-4216-a022-bd94c4dae02b,0.4,false,false,near_mint,en,USD,2026-05-20T19:55:53.841Z
Grind,deck,Fatal Push,ACR,Assassin's Creed,90,foil,uncommon,2,95520,e6949e85-2db2-43a7-93bd-485c7b196298,0.42,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Dauthi Voidwalker,MH2,Modern Horizons 2,397,etched,rare,2,59634,7d54f0dd-5d27-483b-8af9-92a1c5a785f2,8.93,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Dragonskull Summit,TMC,Teenage Mutant Ninja Turtles Eternal,64,foil,rare,1,111298,897976cb-a242-493e-b215-843bcdb6b44d,2.98,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Inquisition of Kozilek,2X2,Double Masters 2022,80,foil,uncommon,2,70086,17f38740-20fd-4097-90f8-f0c2c2ff7281,0.62,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Lightning Bolt,2X2,Double Masters 2022,361,normal,uncommon,1,70489,c8c8390f-4072-454f-8dc4-174919187a47,1.73,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Bloodtithe Harvester,INR,Innistrad Remastered,233,foil,uncommon,1,102723,ae4aec0d-c853-44e6-9f51-cbecf413ea14,0.27,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Bloodtithe Harvester,VOW,Innistrad: Crimson Vow,232,foil,uncommon,1,64463,f0192cf7-3391-4720-b9c8-72dec5dde01e,0.4,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Castle Locthwain,CLB,Commander Legends: Battle for Baldur's Gate,884,normal,rare,1,69434,19336e3a-2242-4a30-a563-32f2e4fc18e9,4.0,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Graveyard Trespasser // Graveyard Glutton,MID,Innistrad: Midnight Hunt,104,foil,rare,2,63461,daa2a273-488f-4285-a069-ad159ad2d393,0.63,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,"Takenuma, Abandoned Mire",NEO,Kamigawa: Neon Dynasty,278,normal,rare,1,66530,499037cc-a577-41cb-8ca2-5e117945634f,12.97,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Terminate,ACR,Assassin's Creed,98,foil,uncommon,2,95488,c6c38679-5563-4390-ba1f-804731953206,0.36,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Grind,deck,Mountain,FIN,Final Fantasy,305,normal,common,1,105745,ea1735b9-fd10-4c9c-b9d3-046d8c22b852,0.29,false,false,near_mint,en,USD,2026-05-27T01:49:21.252Z
Grind,deck,Mountain,TLA,Avatar: The Last Airbender,290,foil,common,1,108141,ea96ecc4-72f3-46a4-8900-6a7c5a83d4df,0.55,false,false,near_mint,en,USD,2026-06-23T23:06:51.991Z
Grind,deck,Swamp,TLA,Avatar: The Last Airbender,294,normal,common,1,109442,5c818f03-0e20-4ef4-bac7-11b2b7f41b5c,0.27,false,false,near_mint,en,USD,2026-06-23T23:06:51.991Z
Grind,deck,Blackcleave Cliffs,ONE,Phyrexia: All Will Be One,370,normal,rare,2,78492,359ab776-e30c-4ccf-8fb8-8597812f131d,1.93,false,false,near_mint,en,USD,2026-06-23T23:07:34.561Z
Grind,deck,Blood Crypt,ECL,Lorwyn Eclipsed,262,foil,rare,4,108952,6da63cc5-4624-4491-abd9-9b600c3fefe2,10.3,false,false,near_mint,en,USD,2026-05-27T01:09:16.349Z
Goblin storm,deck,Brightstone Ritual,SLD,Secret Lair Drop,2409,foil,rare,1,112975,6fcd20d9-660d-43be-a146-ba260ebc0dd1,34.02,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Broadside Bombardiers,SLD,Secret Lair Drop,2410,foil,rare,1,112979,e74176a0-52bb-407e-9cce-f26bf1eceb41,47.6,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Conspicuous Snoop,SLD,Secret Lair Drop,2411,foil,rare,1,112970,3c09a00b-07c3-42d9-bf93-339c2c32cec8,31.39,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Empty the Warrens,SLD,Secret Lair Drop,2412,foil,rare,1,112963,07e5e725-c482-4dbc-9612-d3155ed71a75,22.31,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Grapeshot,SLD,Secret Lair Drop,2413,foil,rare,1,112978,bfbb7e69-7903-4be3-b13a-97057ac0d3bd,31.17,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,"Krenko, Mob Boss",SLD,Secret Lair Drop,2407,foil,rare,1,112971,45b2ec40-cb5f-476f-9c23-2c89eb8ff8c1,65.62,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Mountain,SLD,Secret Lair Drop,2418,foil,rare,7,112974,68c35440-ddb6-4b43-baba-889ff3ce0c0d,10.5,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Mountain,SLD,Secret Lair Drop,2419,foil,rare,8,112980,eb5257a6-5a4d-4b7d-ad4f-3ff0b7c74dfd,9.69,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Mountain,SLD,Secret Lair Drop,2420,foil,rare,6,112981,eef2a9c2-2079-4a34-80f0-f0ca7f882498,9.94,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Pashalik Mons,SLD,Secret Lair Drop,2408,foil,rare,1,112982,f66ca912-a7ec-4e51-9ae7-0d98b5be21b1,35.04,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Roaming Throne,SLD,Secret Lair Drop,2415,foil,rare,1,112972,4e81692d-bbb1-4051-83c0-f7251f98d5ba,109.0,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Skirk Prospector,SLD,Secret Lair Drop,2414,foil,rare,1,112969,33e25cf3-07b5-4aa8-9ead-decd14071813,32.02,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Skullclamp,SLD,Secret Lair Drop,2416,foil,rare,1,112964,080f004f-0601-4566-83df-049264eaa7d9,62.13,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Sol Ring,SLD,Secret Lair Drop,2417,foil,rare,1,112968,2418af21-7be9-4dec-8be6-4d0bcf84a7ca,90.37,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,"Zada, Hedron Grinder",SLD,Secret Lair Drop,2406,foil,rare,1,112977,b17fb671-f7ff-4633-bdef-39375c6f857c,45.61,false,false,near_mint,en,USD,2026-05-26T18:30:32.667Z
Goblin storm,deck,Ancestors' Aid,LCI,The Lost Caverns of Ixalan,132,normal,common,1,88996,e90d5b7d-e27d-42d6-ba7a-d4a6b0dd8549,0.28,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Arena of Glory,MH3,Modern Horizons 3,215,normal,rare,1,94820,dd148edc-9e43-41aa-bb50-f912115d3e72,9.92,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Battle Hymn,AVR,Avacyn Restored,128,normal,common,1,18150,43b5d46e-7054-44f8-9a14-b412f2f0ab86,2.02,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Blasphemous Act,DRC,Aetherdrift Commander,101,normal,rare,1,103283,d1fff9a2-75c1-4623-9185-7cade6531b1e,0.95,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Boggart Shenanigans,EVG,Duel Decks Anthology: Elves vs. Goblins,54,normal,uncommon,1,12362,b52534b3-5dfe-4019-a518-4e15899988f4,3.56,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Castle Embereth,ONC,Phyrexia: All Will Be One Commander,150,normal,rare,1,78805,ba88da8e-6405-4c02-9c98-a4db6e6194f5,0.31,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Chaos Warp,DRC,Aetherdrift Commander,48,normal,rare,1,102933,18081e2b-6a63-45d0-b321-1ca7c90ef408,0.34,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Crimson Wisps,J25,Foundations Jumpstart,533,normal,common,1,100224,1e32a5c0-7ad3-453e-8980-7c8e607f47ee,1.04,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Daring Discovery,LCI,The Lost Caverns of Ixalan,142,normal,common,1,88943,d95018a4-be10-4c46-b14d-4b1eba838bc0,0.04,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Den of the Bugbear,AFR,Adventures in the Forgotten Realms,254,normal,rare,1,60501,f231caf8-56c0-4719-a90d-5e5efbee3148,2.16,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Dragon Fodder,FDN,Foundations,535,normal,common,1,101626,f9abe517-f601-4784-8d62-2350bd755146,0.09,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Dwarven Mine,ELD,Throne of Eldraine,243,normal,common,1,46095,5c83074d-0c9b-4b58-94ca-d75240485579,0.35,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Expedite,CMR,Commander Legends,413,normal,common,1,56167,b86c0628-0b61-44f2-91cc-1c3c309631ce,1.66,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Faithless Looting,OTC,Outlaws of Thunder Junction Commander,165,normal,common,1,93520,1ea23c17-6960-44fd-bae3-e24595b00c22,0.49,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Fists of Flame,MH1,Modern Horizons,123,normal,common,1,44811,4fa3c0d8-0a3e-43b0-b81e-a3d22ce6a4b2,0.26,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Forgotten Cave,M3C,Modern Horizons 3 Commander,343,normal,common,1,95160,f42f6b8a-d2cf-4cb2-b967-49d3862540f9,0.29,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Fountainport,BLB,Bloomburrow,253,normal,rare,1,96052,658cfcb7-81b7-48c6-9dd2-1663d06108cf,2.84,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Frontline Heroism,J25,Foundations Jumpstart,15,normal,rare,1,101278,e78eda51-255a-4421-9b6f-025a432e9df9,0.45,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Gempalm Incinerator,DMR,Dominaria Remastered,122,normal,uncommon,1,77793,17c231e3-10ec-458b-bba1-891812e000f6,0.17,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,"General Kreat, the Boltbringer",J25,Foundations Jumpstart,48,normal,uncommon,1,100259,226fc101-abcc-4ed4-8c0b-3677dc8d8f0a,7.93,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Glimpse the Impossible,MH3,Modern Horizons 3,124,normal,common,1,94349,133ad0dd-5b61-4c38-9264-0b0e75b95d95,0.27,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Bombardment,MH2,Modern Horizons 2,279,normal,rare,1,59846,e262f55e-9239-4a97-a19e-9b08fb34502e,4.76,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Burrows,EVG,Duel Decks Anthology: Elves vs. Goblins,58,normal,uncommon,1,12358,dc36acc6-db4b-45b7-b526-7966ff82a44f,0.74,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Bushwhacker,ZEN,Zendikar,125,normal,common,1,22499,4085a5bf-a71b-4c73-9b39-0dcc328fe11b,1.8,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Chieftain,SLD,Secret Lair Drop,2424,normal,rare,1,112966,0f1bd405-54f6-4e99-8fdb-7924438d699f,,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Dark-Dwellers,J25,Foundations Jumpstart,556,normal,rare,1,101345,f32d948c-b2df-4eb9-9440-5076543097d3,0.29,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Lackey,SLD,Secret Lair Drop,2425,normal,rare,1,112973,5e29fbdb-84d2-4d47-8d35-c91538f26c4f,,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Matron,DMR,Dominaria Remastered,123,normal,common,1,78065,a521a254-c484-4d59-bb7e-8745e96d4bbf,0.29,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Negotiation,FDN,Foundations,88,normal,uncommon,1,101335,f2016585-e26c-4d13-b09f-af6383c192f7,0.22,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Trashmaster,M19,Core Set 2019,144,normal,rare,1,1168,2bc69988-3c2d-4b76-a8c0-05926b9bbd08,10.27,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Goblin Warchief,J22,Jumpstart 2022,548,normal,uncommon,1,76489,8567a329-9e3a-4c3d-b74d-2a2d2d4c8c41,1.7,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Great Train Heist,OTJ,Outlaws of Thunder Junction,125,normal,rare,1,93117,357dd9b2-5d2d-49f6-86f0-f5c4d63474dd,3.45,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,"Grenzo, Havoc Raiser",M3C,Modern Horizons 3 Commander,213,normal,rare,1,94745,5423d57c-686c-4c86-99e8-b10f1140898f,0.33,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Haze of Rage,TSR,Time Spiral Remastered,169,normal,uncommon,1,57842,c344b885-68c6-43d2-b6c1-6c89b3c94983,1.98,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Hidden Volcano,LCI,The Lost Caverns of Ixalan,277,normal,common,1,88749,9fa06aed-52c1-48f1-9906-362db12a3cf7,0.19,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Howlsquad Heavy,DFT,Aetherdrift,134,normal,rare,1,103651,df582f80-7b9a-4f71-95a9-70548ec7d2d7,4.42,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Idol of Oblivion,BLC,Bloomburrow Commander,277,normal,rare,1,96327,6b87b385-0ad9-4aa7-8a7e-c42b9c002a99,0.86,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Impact Tremors,MOC,March of the Machine Commander,285,normal,common,1,81646,46db3811-db1d-4f69-8143-a93f64d0297b,4.78,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Impulsive Pilferer,OTC,Outlaws of Thunder Junction Commander,171,normal,common,1,93479,0f020359-5ad1-43c4-8588-172be635cccc,0.39,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Kher Keep,MKC,Murders at Karlov Manor Commander,270,normal,rare,1,90272,15cfec15-95b5-47d6-9714-ff920ce97932,0.33,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Krenko's Command,J25,Foundations Jumpstart,140,normal,common,1,100625,699295ea-edf4-46f4-972e-82359c80bb2e,0.26,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Mana Geyser,C21,Commander 2021,176,normal,common,1,58504,109447b2-d507-433a-a81c-3a7a255444b1,3.11,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Mogg War Marshal,DMR,Dominaria Remastered,131,normal,common,1,78071,a7f7f39c-94a0-4ccb-b658-23095ada4005,0.13,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Moggcatcher,NEM,Nemesis,96,normal,rare,1,33786,9ba582d7-1dce-4664-8bd9-6b419596788c,13.53,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Past in Flames,MM3,Modern Masters 2017,105,normal,mythic,1,6108,2b7472f4-37b0-439f-b4ac-80706d40d191,4.54,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Quest for the Goblin Lord,WWK,Worldwake,86,normal,uncommon,1,22105,e23adb09-d216-47f5-a7d4-cb6a2ce48ada,1.76,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Redcap Gutter-Dweller,WOE,Wilds of Eldraine,146,normal,rare,1,85589,96bcd5f0-da79-47ab-83cf-976198b458d1,0.22,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Reliquary Tower,M3C,Modern Horizons 3 Commander,368,normal,uncommon,1,94939,43631610-5fad-4b73-a57c-26bf38eff309,4.38,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Renegade Tactics,J25,Foundations Jumpstart,590,normal,common,1,100574,6062f91d-7ef0-4417-b5af-f4ee2105e559,0.3,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Ruby Medallion,MH3,Modern Horizons 3,295,normal,rare,1,94477,630febf5-58ff-4dab-a5a8-575ebc5435a6,12.75,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Rundvelt Hordemaster,DMU,Dominaria United,142,normal,rare,1,71888,ffee9dbe-af90-4e19-844d-4df1180f24c4,2.91,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Sazacap's Brew,BLB,Bloomburrow,151,normal,common,1,96330,6d963080-b3ec-467d-82f7-39db6ecd6bbc,0.22,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Searslicer Goblin,FDN,Foundations,93,normal,rare,1,100845,94ad0b97-a318-4e76-ac79-b3e83417c333,0.8,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Seething Song,C21,Commander 2021,179,normal,common,1,58738,f493ce26-005c-4ddc-80f0-47bea4fd013a,10.53,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,"Shinka, the Bloodsoaked Keep",CHK,Champions of Kamigawa,282,normal,rare,1,28943,d2d5f30e-cc3a-46c1-82a9-2cd73705b2f5,20.73,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Siege-Gang Commander,DMR,Dominaria Remastered,136,normal,rare,1,77928,5dd6a913-88df-4fbc-964e-a8fec3ad989f,0.26,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Siege-Gang Lieutenant,M3C,Modern Horizons 3 Commander,113,normal,rare,1,94275,e22c2df5-ae00-4d71-ac60-6ea402b9036b,0.9,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Smoldering Crater,DMR,Dominaria Remastered,257,normal,common,1,78150,ddcfaaed-c139-4787-946f-59800bde71e4,0.26,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Spinerock Knoll,DSC,Duskmourn: House of Horror Commander,300,normal,rare,1,99054,11e4ba4b-62d1-43ed-82e8-cd45d7a62c65,4.03,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Spreading Insurrection,MH2,Modern Horizons 2,142,normal,uncommon,1,59878,f1c1918b-2f7a-4cab-9547-029ebc589000,0.18,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Storm-Kiln Artist,OTC,Outlaws of Thunder Junction Commander,181,normal,uncommon,1,93450,01482a58-5156-41ba-bf9e-11095cc3f9ef,3.35,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Swiftfoot Boots,BLC,Bloomburrow Commander,286,normal,uncommon,1,96334,70161846-6582-49f0-a466-083f1283e85d,2.09,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Throne of Eldraine,WOC,Wilds of Eldraine Commander,28,normal,rare,1,85571,9076e13d-d16e-4528-aad0-8b8081b00e8d,36.02,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,Vandalblast,SLD,Secret Lair Drop,2426,normal,uncommon,1,112976,9e0a57ca-f9e4-4f06-9c67-b7b87646954b,,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
Goblin storm,deck,War Room,MKC,Murders at Karlov Manor Commander,310,normal,rare,1,90479,a824d5c0-cdd3-42e2-ac04-b8cada566163,6.93,false,false,near_mint,en,USD,2026-05-27T00:29:52.940Z
